category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
"Chocolates & Candies","Kellogg's Original Corn Flakes",310.00,6,6,290.00,875,FALSE,875
"Chocolates & Candies","Ching's Singapore Curry Instant Noodles",60.00,0,4,60.00,240,FALSE,240
"Chocolates & Candies","Kellogg's Almonds And Cranberries Granola",330.00,6,6,310.00,460,FALSE,460
"Chocolates & Candies","Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years",292.00,0,6,292.00,300,FALSE,300
"Chocolates & Candies","MTR 3 Minute Breakfast - Magic Masala Upma",25.00,0,6,25.00,60,FALSE,60
"Chocolates & Candies","Smith & Jones Masala Noodles",68.00,10,5,61.00,360,FALSE,360
"Chocolates & Candies","Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",55.00,0,6,55.00,53,FALSE,53
"Chocolates & Candies","Godrej Yummiez Chicken Punjabi Tikka",295.00,9,6,266.00,360,FALSE,360
"Chocolates & Candies","Kellogg's Corn Flakes",425.00,9,1,383.00,1000,FALSE,1
"Chocolates & Candies","Kelloggs Chocos",170.00,5,4,160.00,385,FALSE,385
"Chocolates & Candies","Pedigree Puppy Dry Dog Food Food Chicken & Milk",290.00,20,6,232.00,1200,FALSE,1200
"Chocolates & Candies","Ching's Secret Lemon Coriander Instant Soup",15.00,0,5,15.00,15,FALSE,15
"Chocolates & Candies","Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit",261.00,0,6,261.00,300,FALSE,300
"Chocolates & Candies","Kelloggs Chocos - Moons & Stars",660.00,40,4,396.00,1200,FALSE,1
"Chocolates & Candies","ITC Master Chef Chicken Galouti Kebab",170.00,4,2,162.00,210,FALSE,210
"Chocolates & Candies","Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened",229.00,10,6,206.00,400,FALSE,400
"Chocolates & Candies","Kitchens Of India Palak Paneer",130.00,30,6,91.00,285,FALSE,285
"Chocolates & Candies","Kelloggs Chocos Fills Double Chocolat",99.00,11,6,88.00,175,FALSE,175
"Chocolates & Candies","Soulfull Ragi Bites Choco Fills",169.00,5,4,160.00,250,FALSE,250
"Chocolates & Candies","Figaro Sliced Black Olive",179.00,0,6,179.00,450,FALSE,450
"Chocolates & Candies","Veeba Barbeque Sauce",149.00,8,6,137.00,330,FALSE,330
"Chocolates & Candies","The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar",60.00,20,6,48.00,40,FALSE,40
"Chocolates & Candies","The Whole Truth - Nuts, Fruits & Seeds Muesli",325.00,20,6,260.00,350,FALSE,350
"Chocolates & Candies","Pantai Green Curry Paste",150.00,14,5,128.00,114,FALSE,114
"Chocolates & Candies","Kelloggs Special K",210.00,8,5,192.00,435,FALSE,435
"Chocolates & Candies","Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip",280.00,50,5,140.00,175,FALSE,175
"Chocolates & Candies","Mother's Recipe Madras Appalam",50.00,10,6,45.00,100,FALSE,100
"Chocolates & Candies","Top Ramen Masala Oat Masala",80.00,10,6,72.00,280,FALSE,280
"Chocolates & Candies","Saffola Everyday Peppy Tomato Masala Oats",195.00,12,6,171.00,500,FALSE,500
"Chocolates & Candies","Ching's Secret Instant Noodles, Hot Garlic",60.00,0,4,60.00,240,FALSE,240
"Chocolates & Candies","Kitchens Of India Chicken Chettinad",200.00,30,1,140.00,285,FALSE,285
"Chocolates & Candies","Nestle Cerelac Wheat - Stage 1",190.00,0,6,190.00,300,FALSE,300
"Chocolates & Candies","Sumeru Aloo Paratha",119.00,5,6,113.00,400,FALSE,400
"Chocolates & Candies","ITC Master Chef Veggie Pizza Pocket",170.00,4,4,162.00,340,FALSE,340
"Chocolates & Candies","Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip",60.00,15,1,51.00,70,FALSE,70
"Chocolates & Candies","Ching's Secret Manchow Soup",55.00,0,3,55.00,55,FALSE,55
"Chocolates & Candies","Veeba Carrot & Cucumber Sandwich Spread",85.00,10,6,76.00,250,FALSE,250
"Chocolates & Candies","Kellogg's Real Almond & Honey Corn Flakes",370.00,12,3,324.00,650,FALSE,650
"Chocolates & Candies","Kitchens Of India Mughlai Paneer",160.00,30,4,112.00,285,FALSE,285
"Chocolates & Candies","Ching's Secret Just Soak - Veg Hakka Noodles",30.00,0,5,30.00,150,FALSE,150
"Chocolates & Candies","Ching's Secret Chowmein Hakka Noodles Masala",60.00,10,2,54.00,100,FALSE,100
"Chocolates & Candies","The Whole Truth Dark Chocolate Peanut Butter - Crunchy",235.00,20,5,188.00,325,FALSE,325
"Chocolates & Candies","Mother's Recipe Bhel Puri Chutney",55.00,9,4,50.00,200,FALSE,200
"Chocolates & Candies","Kelloggs Chocos Moon & Stars",330.00,10,6,294.00,680,FALSE,680
"Chocolates & Candies","Mother's Recipe Lime Pickle",120.00,5,1,114.00,400,FALSE,400
"Chocolates & Candies","Kitchens of India Dal Makhani",110.00,30,2,77.00,285,FALSE,285
"Chocolates & Candies","Pantai Light Soy Sauce",275.00,14,5,234.00,200,FALSE,200
"Chocolates & Candies","Ching's Secret Sweet Corn Soup",55.00,0,6,55.00,55,FALSE,55
"Chocolates & Candies","Top Ramen Noodles, Atta",80.00,0,1,80.00,280,FALSE,280
"Chocolates & Candies","Cantina Tortilla Dip Sauce Sour Creamy Tex Mex",225.00,15,5,191.00,190,FALSE,190
"Chocolates & Candies","Dabur Hommade - Rajasthan Ki Garlic Chutne",65.00,6,6,61.00,200,FALSE,200
"Chocolates & Candies","MTR Seviyan Vermicelli",42.00,0,2,42.00,400,FALSE,400
"Chocolates & Candies","Pantai Oyster Sauce",275.00,14,4,234.00,200,FALSE,200
"Chocolates & Candies","Go Cheese Spread - Four Pepper (Soft & Creamy)",99.00,5,6,94.00,200,FALSE,200
"Chocolates & Candies","MTR Ready To Eat Paneer Butter Masala",135.00,9,2,122.00,300,FALSE,300
"Chocolates & Candies","Nestle Lactogen Stage 2 Follow-up Formula Powder",340.00,0,2,340.00,400,FALSE,400
"Chocolates & Candies","Kellogg's Crunchy Bites Chocos",190.00,10,6,171.00,375,FALSE,375
"Chocolates & Candies","Veeba Hot Sweet Tomato Chilli Sauce",104.00,20,3,83.00,500,FALSE,500
"Chocolates & Candies","Borges Durum Wheat Pasta Superior Quality",250.00,40,6,149.00,500,FALSE,500
"Chocolates & Candies","Funfoods Peanut Butter Crunchy",169.00,7,1,156.00,400,FALSE,400
"Chocolates & Candies","Pantai Red Curry Paste",60.00,0,4,60.00,50,FALSE,50
"Chocolates & Candies","ITC Master Chef Chicken Seekh Kabab",325.00,0,6,325.00,500,FALSE,500
"Chocolates & Candies","Del Monte Pizza & Pasta Sauce Spout Pack",99.00,0,3,99.00,400,FALSE,400
"Chocolates & Candies","Pantai Sriracha Red Chilli Sauce",225.00,15,6,191.00,200,FALSE,200
"Chocolates & Candies","Hershey's Cocoa Spread",295.00,0,3,295.00,350,FALSE,350
"Chocolates & Candies","Maggi Ghee Tadka Upma Express Pouch",25.00,0,6,25.00,65,FALSE,65
"Chocolates & Candies","Ching's Secret Manchurian Noodles",91.00,0,5,91.00,360,FALSE,360
"Chocolates & Candies","Kellogg's All Bran Wheat Flakes",220.00,6,5,205.00,425,FALSE,425
"Chocolates & Candies","Yummiez Chicken Breakfast Sausages",150.00,0,3,150.00,250,FALSE,250
"Chocolates & Candies","Pantai Red Curry Paste",150.00,14,3,128.00,114,FALSE,114
"Chocolates & Candies","Bagrrys Muesli Crunchy Fruit & Nut With Cranberries",330.00,10,6,297.00,400,FALSE,400
"Chocolates & Candies","Quaker Oats Pouch",276.00,10,6,248.00,1500,FALSE,1
"Chocolates & Candies","Prasuma Momos -  Cheesy Spicy Veg",295.00,0,6,295.00,24,FALSE,24
"Chocolates & Candies","Veeba Sriracha Chilli Garlic Sauce",149.00,8,5,137.00,320,FALSE,320
"Chocolates & Candies","Ching's Secret Just Soak - Veg Hakka Noodles",115.00,0,6,115.00,600,FALSE,600
"Chocolates & Candies","Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip",280.00,50,5,140.00,175,FALSE,175
"Chocolates & Candies","Figaro Plain Green Olive",179.00,0,6,179.00,450,FALSE,450
"Chocolates & Candies","Mother's Recipe Gujrati Gorkeri Pickle",140.00,10,3,126.00,500,FALSE,500
"Chocolates & Candies","Kellogg's Muesli 20% Nuts Delight",320.00,0,6,320.00,500,FALSE,500
"Chocolates & Candies","Borges Farfalle Durum Wheat Pasta",250.00,0,5,250.00,500,FALSE,500
"Chocolates & Candies","Kellogg's Chocos",299.00,10,4,269.00,700,FALSE,700
"Chocolates & Candies","Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants",620.00,0,1,620.00,400,FALSE,400
"Chocolates & Candies","Veeba Truly Tomato Ketchup",99.00,20,6,79.00,500,FALSE,500
"Chocolates & Candies","Ching's Secret Green Chilli Sauce",85.00,4,1,81.00,680,FALSE,680
"Chocolates & Candies","MTR Roasted Vermicelli",55.00,0,1,55.00,400,FALSE,400
"Chocolates & Candies","Mother's Recipe Punjabi Teekha Mang Pickle",120.00,10,4,108.00,400,FALSE,400
"Chocolates & Candies","Ching's Secret Hot Garlic Instant Noodles",114.00,0,6,114.00,480,FALSE,480
"Chocolates & Candies","Kellogg's Real Honey Corn Flakes",290.00,7,5,267.00,630,FALSE,630
"Chocolates & Candies","ITC Master Chef Lebanese Falafel Kebab",130.00,4,4,124.00,230,FALSE,230
"Chocolates & Candies","Kelloggs Chocos Fills Double Chocolaty",185.00,10,5,165.00,250,FALSE,250
"Chocolates & Candies","Organic India Apple Cider Vinegar",595.00,9,2,536.00,500,FALSE,500
"Chocolates & Candies","Masala Oats Masala & Coriander",195.00,9,5,176.00,500,FALSE,500
"Chocolates & Candies","Ching's Secret  Noodles - Pad Thai Lemongras",200.00,0,5,200.00,130,FALSE,130
"Chocolates & Candies","Bagrrys Fruit and Nut Muesli with Cranberries",499.00,0,5,499.00,750,FALSE,750
"Chocolates & Candies","Kitchens Of India Yellow Dal Tadka",110.00,30,6,77.00,285,FALSE,285
"Chocolates & Candies","Soulfull Vanilla Fills - Ragi Bites",169.00,5,6,160.00,250,FALSE,250
"Chocolates & Candies","Pantai Teriyaki Sauce with Garlic",325.00,15,6,276.00,200,FALSE,200
"Chocolates & Candies","Whiskas Adult Pocket Tuna Cat Food",410.00,0,1,410.00,1200,FALSE,1
"Chocolates & Candies","Kitchens Of India Chicken Darbari",200.00,30,4,140.00,285,FALSE,285
"Chocolates & Candies","Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits",299.00,10,6,269.00,400,FALSE,400
"Chocolates & Candies","Smith & Jones Red Pasta Sauce Mix",40.00,0,6,40.00,46,FALSE,46
"Chocolates & Candies","Kellogg's Muesli Nuts Delight",425.00,9,3,383.00,750,FALSE,750
"Chocolates & Candies","Kitchens of India Dal Bukhara Gravy Mix",110.00,30,6,77.00,285,FALSE,285
"Chocolates & Candies","The Whole Truth Peanut Butter - Sweetened & Crunchy",215.00,20,6,172.00,325,FALSE,325
"Chocolates & Candies","Remia Mayonnaise",230.00,0,6,230.00,241,FALSE,241
"Chocolates & Candies","Ching's Secret Green Chilli Sauce",105.00,0,6,105.00,425,FALSE,425
"Chocolates & Candies","Bagrrys Fruit N Fibre Muesli - Strawberry",595.00,0,1,595.00,1000,FALSE,1
"Chocolates & Candies","Ching's Secret Tomato Oats Instant Soup",15.00,0,3,15.00,20,FALSE,20
"Chocolates & Candies","Kellogg's Special K Original Corn Flakes",140.00,5,1,133.00,290,FALSE,290
"Chocolates & Candies","Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade",280.00,50,5,140.00,175,FALSE,175
"Chocolates & Candies","Tong Garden Wasabi Green Peas",175.00,4,6,167.00,150,FALSE,150
"Chocolates & Candies","Ching's Secret Red Chilli Sauce",105.00,0,4,105.00,440,FALSE,440
"Chocolates & Candies","Ching's Instant Hot and Sour Soup",55.00,0,5,55.00,55,FALSE,55
"Chocolates & Candies","Ching's Secret Noodles - Pad Thai Original",200.00,0,6,200.00,130,FALSE,130
"Chocolates & Candies","Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets",55.00,30,5,38.00,80,FALSE,80
"Chocolates & Candies","Del Monte Black Sliced Olives",250.00,0,1,250.00,450,FALSE,450
"Chocolates & Candies","Kitchens Of India Murgh Methi",220.00,30,5,154.00,285,FALSE,285
"Chocolates & Candies","Nestle Cerelac 5 Grains & Fruits Cereal",288.00,0,6,288.00,300,FALSE,300
"Chocolates & Candies","The Whole Truth - 5 Grain Muesli No Added Sugar",325.00,20,6,260.00,350,FALSE,350
"Chocolates & Candies","Ching's Secret  Pad Thai Noodles Green Curry",200.00,0,6,200.00,130,FALSE,130
"Chocolates & Candies","Aashirvaad Suji Halwa With Jaggery",75.00,0,6,75.00,70,FALSE,70
"Chocolates & Candies","Mother's Recipe Mango Pickle",120.00,0,1,120.00,400,FALSE,400
"Chocolates & Candies","Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli",200.00,0,6,200.00,130,FALSE,130
"Chocolates & Candies","Kellogg's Special K Original Corn Flakes",399.00,11,6,355.00,900,FALSE,900
"Chocolates & Candies","Knorr Sweet Corn Chicken Soup",55.00,0,2,55.00,42,FALSE,42
"Chocolates & Candies","Ching's Secret Tomato Soup",55.00,0,6,55.00,55,FALSE,55
"Chocolates & Candies","Funfoods Peanut Butter Creamy",169.00,0,1,169.00,400,FALSE,400
"Chocolates & Candies","Japanese Choice Udon Noodles",295.00,9,6,266.00,250,FALSE,250
"Chocolates & Candies","Kelloggs Muesli - With 22% Fruit Magic",320.00,10,5,288.00,500,FALSE,500
"Chocolates & Candies","Dabur Hommade - Kalonji Tamatar Ki Chutney",65.00,6,6,61.00,200,FALSE,200
"Chocolates & Candies","Kitchens Of India Dal Makhani",110.00,30,1,77.00,285,FALSE,285
"Chocolates & Candies","Aashirvaad Suji Halwa With Jaggery",55.00,30,6,38.00,80,FALSE,80
"Chocolates & Candies","Del Monte Green Chili Sauce",55.00,0,3,55.00,190,FALSE,190
"Chocolates & Candies","Pedigree Dog Food Adult Chicken & Veg",660.00,10,1,594.00,3000,FALSE,3
"Chocolates & Candies","Kellogg's Original Corn Flakes",185.00,5,6,175.00,475,FALSE,475
"Chocolates & Candies","Pedigree Puppy Dry Dog Food Food Chicken & Milk",690.00,6,2,648.00,3000,FALSE,3
"Chocolates & Candies","Kitchens Of India Rajma Masala",110.00,30,5,77.00,285,FALSE,285
"Chocolates & Candies","Kitchen Of India Ready-To-Eat Pindi Channa",110.00,30,2,77.00,285,FALSE,285
"Chocolates & Candies","Figaro Pitted Black Olive",179.00,0,6,179.00,450,FALSE,450
"Chocolates & Candies","Cantina Tabasco Red Sauce",140.00,15,6,119.00,60,FALSE,60
"Chocolates & Candies","Mother's Recipe Pickle - Mixed",149.00,26,6,109.00,500,FALSE,500
"Chocolates & Candies","Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month",279.00,0,5,279.00,300,FALSE,300
"Chocolates & Candies","Mother's Recipe Tamarind Paste",50.00,2,2,49.00,200,FALSE,200
"Chocolates & Candies","Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken",140.00,20,6,112.00,80,FALSE,80
"Chocolates & Candies","Veeba Peri Peri Sauce",161.00,0,6,161.00,300,FALSE,300
"Chocolates & Candies","Pantai Sriracha Yellow Chilli Sauce",225.00,15,6,191.00,200,FALSE,200
"Chocolates & Candies","Praakritik Organic Jumbo Rolled Oats",190.00,11,6,169.00,500,FALSE,500
"Chocolates & Candies","Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles",123.00,0,6,123.00,600,FALSE,600
"Chocolates & Candies","Pantai Spring Roll Sauce",275.00,10,6,245.00,200,FALSE,200
"Chocolates & Candies","MTR Vermicelli Payasam",75.00,0,6,75.00,180,FALSE,180
"Chocolates & Candies","Bagrrys Corn Flakes",350.00,0,6,350.00,880,FALSE,800
"Chocolates & Candies","MTR Ready To Eat Palak Paneer",135.00,11,6,120.00,300,FALSE,300
"Chocolates & Candies","Del Monte Red Chili Sauce",55.00,0,5,55.00,190,FALSE,190
"Chocolates & Candies","Kitchens of India Mutter Paneer Mix",120.00,30,4,84.00,285,FALSE,285
"Chocolates & Candies","Pantai Green Curry Paste",60.00,6,6,56.00,50,FALSE,50
"Chocolates & Candies","The Laughing Cow Cheese Spread Plain",110.00,0,6,110.00,180,FALSE,180
"Chocolates & Candies","MTR Dal Fry",110.00,0,5,110.00,300,FALSE,300
"Chocolates & Candies","Pantai Fish Sauce",275.00,14,6,234.00,200,FALSE,200
"Chocolates & Candies","Cantina Beans Mexican Beans",250.00,14,6,213.00,410,FALSE,410
"Chocolates & Candies","Ching's Secret Manchurian Instant Noodle",114.00,0,6,114.00,480,FALSE,480
"Chocolates & Candies","Remia Salad Italian Dressing",230.00,0,6,230.00,250,FALSE,250
"Chocolates & Candies","Yummiez Veg Cheese Fingers Pouch",230.00,0,4,230.00,400,FALSE,400
"Chocolates & Candies","MTR Dal Makhani",110.00,0,4,110.00,300,FALSE,300
"Chocolates & Candies","MTR Ready to Eat Pav Bhaji",110.00,0,6,110.00,300,FALSE,300
"Chocolates & Candies","Weikfield Tomato Salsa Instant Pasta",25.00,0,1,25.00,77,FALSE,77
"Chocolates & Candies","Nestlé CERELAC Baby Cereal with Milk",272.00,0,1,272.00,300,FALSE,300
"Chocolates & Candies","Remia Salad Caesar Dressing",250.00,0,6,250.00,250,FALSE,250
"Chocolates & Candies","Bagrrys Fruit N Fibre Muesli Mixed Fruit",330.00,0,6,330.00,500,FALSE,500
"Chocolates & Candies","MTR Paneer Butter Masala & Veg Pulao",175.00,9,4,158.00,375,FALSE,375
"Chocolates & Candies","Sundrop Cocoa Nut Hazelnut Chocolatey Spread",120.00,0,6,120.00,160,FALSE,160
"Chocolates & Candies","Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip",280.00,50,6,140.00,175,FALSE,175
"Chocolates & Candies","Pedigree Dog Food Adult Meat & Rice",660.00,7,2,608.00,3000,FALSE,3
"Chocolates & Candies","Pantai Sriracha Green Chilli Sauce",225.00,15,6,191.00,200,FALSE,200
"Chocolates & Candies","Pantai Chilli Garlic Sauce",275.00,14,6,234.00,200,FALSE,200
"Chocolates & Candies","Pantai Dark Soy Sauce",275.00,14,6,234.00,200,FALSE,200
"Chocolates & Candies","Yoga Bar Peanut Butter Dark Chocolate Jar",249.00,0,4,249.00,400,FALSE,400
"Chocolates & Candies","Cantina Tabasco Green Sauce",140.00,15,6,119.00,60,FALSE,60
"Chocolates & Candies","Pantai Pad Thai Sauce (Non-Veg)",325.00,9,5,293.00,200,FALSE,200
"Chocolates & Candies","Pantai Sweet Chilli Sauce",275.00,14,6,234.00,200,FALSE,200
"Chocolates & Candies","Ching's Secret Schezwan Instant Noodle",114.00,0,6,114.00,480,FALSE,480
"Chocolates & Candies","Yummiez Chicken Garlic Fingers Pouch",250.00,0,5,250.00,400,FALSE,400
"Chocolates & Candies","Pediasure Premium Chocolate Powdered Health Drink",610.00,0,2,610.00,400,FALSE,400
"Chocolates & Candies","Chings Secret Hot Garlic Instant Noodles",91.00,0,6,91.00,60,FALSE,60
"Chocolates & Candies","Godrej Yummiez Cheese Corn Nuggets",230.00,0,4,230.00,400,FALSE,400
"Chocolates & Candies","Pantai Hot Chilli Sauce",275.00,14,6,234.00,200,FALSE,200
"Chocolates & Candies","Knorr International Mexican Tomato Corn Soup",65.00,6,3,61.00,52,FALSE,52
"Chocolates & Candies","Bagrry's Fruit Fibre Muesli Mixed Fruit",595.00,0,5,595.00,1000,FALSE,1
"Chocolates & Candies","MTR Roasted Vermicelli",105.00,0,4,105.00,850,FALSE,850
"Chocolates & Candies","Maggi 2-Minute Instant Noodles - Masala",44.00,0,0,44.00,280,TRUE,280
"Chocolates & Candies","Kurkure Green Chutney, Rajasthani Style",20.00,0,0,20.00,90,TRUE,90
"Chocolates & Candies","Kellogg's Chocos Combo Pack",60.00,6,0,56.00,156,TRUE,156
"Chocolates & Candies","Kissan Mixed Fruit Jam",155.00,0,0,155.00,500,TRUE,500
"Chocolates & Candies","Lijjat Urad Papad",60.00,5,0,57.00,200,TRUE,200
"Chocolates & Candies","Amul Cheese Spread Yummy Plain",85.00,0,0,85.00,200,TRUE,200
"Chocolates & Candies","Mother's Recipe Ginger And Garlic Paste",50.00,24,0,38.00,200,TRUE,200
"Chocolates & Candies","Maggi Magic Cubes Chicken",40.00,2,0,39.00,40,TRUE,40
"Chocolates & Candies","Pedigree Puppy Chicken Chunks in Gravy",35.00,2,0,34.00,70,TRUE,70
"Chocolates & Candies","The Whole Truth Peanut Butter - Unsweetened & Crunchy",185.00,20,0,148.00,325,TRUE,325
"Chocolates & Candies","Ching's Chow Mein Hakka Noodles Masala",10.00,0,0,10.00,20,TRUE,20
"Chocolates & Candies","Safal Frozen Mixed Vegetables",60.00,5,0,57.00,500,TRUE,500
"Chocolates & Candies","Safal Frozen Corn",41.00,4,0,39.00,200,TRUE,200
"Chocolates & Candies","Amul Cheese Spread Spicy Garlic",85.00,3,0,82.00,200,TRUE,200
"Chocolates & Candies","Ching's Secret Veg Hakka Noodles",107.00,0,0,107.00,600,TRUE,600
"Chocolates & Candies","Saffola Oats 100 % Natural",15.00,0,0,15.00,38,TRUE,38
"Chocolates & Candies","Lijjat Moong Papad",60.00,5,0,57.00,200,TRUE,200
"Chocolates & Candies","Mothers Recipe Papad - Sabudana With Rock Salt",31.00,9,0,28.00,70,TRUE,70
"Chocolates & Candies","Maggi Chilly Chow Cuppa Noodles",50.00,0,0,50.00,70,TRUE,70
"Chocolates & Candies","Veeba Favourites Eggless Burger Mayonnaise",69.00,8,0,63.00,250,TRUE,250
"Chocolates & Candies","Sunfeast Yippee! Magic Masala Noodles",48.00,6,0,45.00,240,TRUE,240
"Chocolates & Candies","Top Ramen Masala",91.00,9,0,82.00,560,TRUE,560
"Chocolates & Candies","Kelloggs Corn Flakes With Real Strawberry Pure",265.00,10,0,236.00,575,TRUE,575
"Chocolates & Candies","Mother's Recipe Potato Papad",31.00,9,0,28.00,70,TRUE,75
"Chocolates & Candies","Mothers Recipe Rice Papad Ajwain",24.00,0,0,24.00,75,TRUE,75
"Chocolates & Candies","Chef's Basket Durum Wheat Penne Pasta",160.00,50,0,80.00,500,TRUE,500
"Chocolates & Candies","Dabur Hommade - Imli Sauce Saunth",20.00,10,0,18.00,100,TRUE,100
"Chocolates & Candies","Zorabian Chicken Kheema Parathas",190.00,0,0,190.00,300,TRUE,300
"Chocolates & Candies","Sunfeast Pasta Treat Pack of Tomato Cheese",28.00,17,0,23.00,65,TRUE,65
"Chocolates & Candies","Safal Frozen - Sweet Corn",160.00,5,0,152.00,1000,TRUE,1
"Chocolates & Candies","MTR Vegetable Upma",25.00,0,0,25.00,60,TRUE,60
"Chocolates & Candies","Del Monte Original Blend Tomato Ketchup Pouch",120.00,7,0,111.00,950,TRUE,950
"Chocolates & Candies","Del Monte Natural Vinegar",55.00,3,0,53.00,180,TRUE,180
"Chocolates & Candies","Del Monte Eggless Mayo",135.00,6,0,126.00,500,TRUE,500
"Chocolates & Candies","ITC Master Chef Cheesy Corn Triangles",160.00,5,0,152.00,320,TRUE,320
"Chocolates & Candies","Mother's Recipe Mixed Pickle",115.00,4,0,110.00,400,TRUE,400
"Chocolates & Candies","Godrej Yummiez Chicken Breakfast Salami",150.00,4,0,143.00,250,TRUE,250
"Chocolates & Candies","Hershey's Cocoa + Almond Spread",295.00,9,0,266.00,350,TRUE,350
"Chocolates & Candies","Maggi Special Masala Spicy Yummy Noodles",72.00,0,0,72.00,280,TRUE,280
"Chocolates & Candies","Del Monte Schezwan Sauce",55.00,0,0,55.00,190,TRUE,190
"Chocolates & Candies","Yummiez Green Peas",135.00,0,0,135.00,500,TRUE,500
"Chocolates & Candies","Yummiez Green Peas",250.00,0,0,250.00,1000,TRUE,1
"Chocolates & Candies","Yummiez American Sweet Corn",85.00,0,0,85.00,400,TRUE,400
